diversity_gini_simpson
ERR2143759d	0
ERR2143767d	0
ERR2143768d	0
ERR2143784d	0.0763185191308799
ERR2143785d	0
ERR2143794d	0.25186298206208
ERR2143795d	0.0755847287999998
